nome;estacao_cod;latitude;longitude;data;max_temp;min_temp;amplitude
BARBACENA;A502;-21.228333;-43.767778;2023-08-17;22.50;14.80;7.70
BARBACENA;A502;-21.228333;-43.767778;2023-08-18;26.00;12.50;13.50
BARBACENA;A502;-21.228333;-43.767778;2023-08-19;27.50;13.50;14.00
BARBACENA;A502;-21.228333;-43.767778;2023-08-20;24.40;14.60;9.80
BARBACENA;A502;-21.228333;-43.767778;2023-08-21;22.10;12.40;9.70
BARBACENA;A502;-21.228333;-43.767778;2023-08-22;27.20;13.20;14.00
BARBACENA;A502;-21.228333;-43.767778;2023-08-23;29.30;16.00;13.30
BARBACENA;A502;-21.228333;-43.767778;2023-08-24;30.90;17.40;13.50
BARBACENA;A502;-21.228333;-43.767778;2023-08-25;29.00;16.00;13.00
BARBACENA;A502;-21.228333;-43.767778;2023-08-26;24.20;15.40;8.80
BARBACENA;A502;-21.228333;-43.767778;2023-08-27;13.70;11.40;2.30
BARBACENA;A502;-21.228333;-43.767778;2023-08-28;13.50;11.10;2.40
BARBACENA;A502;-21.228333;-43.767778;2023-08-29;18.70;11.80;6.90
BARBACENA;A502;-21.228333;-43.767778;2023-08-30;23.70;14.70;9.00
BARBACENA;A502;-21.228333;-43.767778;2023-08-31;25.50;13.40;12.10
BARBACENA;A502;-21.228333;-43.767778;2023-09-01;22.00;14.70;7.30
BARBACENA;A502;-21.228333;-43.767778;2023-09-02;24.20;15.30;8.90
BARBACENA;A502;-21.228333;-43.767778;2023-09-03;29.10;15.30;13.80
BARBACENA;A502;-21.228333;-43.767778;2023-09-04;29.70;15.80;13.90
BARBACENA;A502;-21.228333;-43.767778;2023-09-05;27.50;15.50;12.00
BARBACENA;A502;-21.228333;-43.767778;2023-09-06;19.80;14.40;5.40
BARBACENA;A502;-21.228333;-43.767778;2023-09-07;21.70;13.50;8.20
BARBACENA;A502;-21.228333;-43.767778;2023-09-08;24.90;14.10;10.80
BARBACENA;A502;-21.228333;-43.767778;2023-09-09;26.40;13.30;13.10
BARBACENA;A502;-21.228333;-43.767778;2023-09-10;24.50;14.80;9.70
BARBACENA;A502;-21.228333;-43.767778;2023-09-11;24.10;12.60;11.50
BARBACENA;A502;-21.228333;-43.767778;2023-09-12;26.70;14.40;12.30
BARBACENA;A502;-21.228333;-43.767778;2023-09-13;28.90;15.10;13.80
BARBACENA;A502;-21.228333;-43.767778;2023-09-14;30.50;15.70;14.80
BARBACENA;A502;-21.228333;-43.767778;2023-09-15;20.80;15.40;5.40
BARBACENA;A502;-21.228333;-43.767778;2023-09-16;25.40;12.30;13.10
BARBACENA;A502;-21.228333;-43.767778;2023-09-17;28.00;16.20;11.80
BARBACENA;A502;-21.228333;-43.767778;2023-09-18;28.10;16.50;11.60
BARBACENA;A502;-21.228333;-43.767778;2023-09-19;28.00;15.80;12.20
BARBACENA;A502;-21.228333;-43.767778;2023-09-20;28.10;16.10;12.00
BARBACENA;A502;-21.228333;-43.767778;2023-09-21;25.90;15.60;10.30
BARBACENA;A502;-21.228333;-43.767778;2023-09-22;30.10;15.10;15.00
BARBACENA;A502;-21.228333;-43.767778;2023-09-23;31.10;15.90;15.20
BARBACENA;A502;-21.228333;-43.767778;2023-09-24;33.00;17.10;15.90
BARBACENA;A502;-21.228333;-43.767778;2023-09-25;34.10;18.20;15.90
BARBACENA;A502;-21.228333;-43.767778;2023-09-26;32.90;19.00;13.90
BARBACENA;A502;-21.228333;-43.767778;2023-09-27;27.80;20.80;7.00
BARBACENA;A502;-21.228333;-43.767778;2023-09-28;26.50;18.30;8.20
BARBACENA;A502;-21.228333;-43.767778;2023-09-29;22.60;11.80;10.80
BARBACENA;A502;-21.228333;-43.767778;2023-09-30;23.50;13.60;9.90
BARBACENA;A502;-21.228333;-43.767778;2023-10-01;19.50;15.90;3.60
BARBACENA;A502;-21.228333;-43.767778;2023-10-02;24.20;16.00;8.20
BARBACENA;A502;-21.228333;-43.767778;2023-10-03;28.50;16.30;12.20
BARBACENA;A502;-21.228333;-43.767778;2023-10-04;30.80;18.40;12.40
BARBACENA;A502;-21.228333;-43.767778;2023-10-05;29.90;18.80;11.10
BARBACENA;A502;-21.228333;-43.767778;2023-10-06;31.30;17.80;13.50
BARBACENA;A502;-21.228333;-43.767778;2023-10-07;31.00;19.10;11.90
BARBACENA;A502;-21.228333;-43.767778;2023-10-08;29.00;19.00;10.00
BARBACENA;A502;-21.228333;-43.767778;2023-10-09;27.00;18.80;8.20
BARBACENA;A502;-21.228333;-43.767778;2023-10-10;22.50;16.50;6.00
BARBACENA;A502;-21.228333;-43.767778;2023-10-11;28.70;17.10;11.60
BARBACENA;A502;-21.228333;-43.767778;2023-10-12;31.00;17.20;13.80
BARBACENA;A502;-21.228333;-43.767778;2023-10-13;28.40;17.30;11.10
BARBACENA;A502;-21.228333;-43.767778;2023-10-14;20.10;16.10;4.00
BARBACENA;A502;-21.228333;-43.767778;2023-10-15;22.30;15.30;7.00
BARBACENA;A502;-21.228333;-43.767778;2023-10-16;27.20;17.10;10.10
BARBACENA;A502;-21.228333;-43.767778;2023-10-17;26.60;17.60;9.00
BARBACENA;A502;-21.228333;-43.767778;2023-10-18;26.50;15.40;11.10
BARBACENA;A502;-21.228333;-43.767778;2023-10-19;20.50;15.40;5.10
BARBACENA;A502;-21.228333;-43.767778;2023-10-20;19.80;15.20;4.60
BARBACENA;A502;-21.228333;-43.767778;2023-10-21;18.50;14.80;3.70
BARBACENA;A502;-21.228333;-43.767778;2023-10-22;25.70;15.30;10.40
BARBACENA;A502;-21.228333;-43.767778;2023-10-23;29.00;15.50;13.50
BARBACENA;A502;-21.228333;-43.767778;2023-10-24;31.30;16.60;14.70
BARBACENA;A502;-21.228333;-43.767778;2023-10-25;26.90;17.20;9.70
BARBACENA;A502;-21.228333;-43.767778;2023-10-26;27.90;17.30;10.60
BARBACENA;A502;-21.228333;-43.767778;2023-10-27;24.50;17.40;7.10
BARBACENA;A502;-21.228333;-43.767778;2023-10-28;27.30;19.00;8.30
BARBACENA;A502;-21.228333;-43.767778;2023-10-29;31.20;19.70;11.50
BARBACENA;A502;-21.228333;-43.767778;2023-10-30;29.60;18.10;11.50
BARBACENA;A502;-21.228333;-43.767778;2023-10-31;30.00;18.90;11.10
BARBACENA;A502;-21.228333;-43.767778;2023-11-01;27.10;17.40;9.70
BARBACENA;A502;-21.228333;-43.767778;2023-11-02;24.20;15.70;8.50
BARBACENA;A502;-21.228333;-43.767778;2023-11-03;29.00;18.60;10.40
BARBACENA;A502;-21.228333;-43.767778;2023-11-04;27.40;17.60;9.80
BARBACENA;A502;-21.228333;-43.767778;2023-11-05;27.20;15.60;11.60
BARBACENA;A502;-21.228333;-43.767778;2023-11-06;24.20;12.30;11.90
BARBACENA;A502;-21.228333;-43.767778;2023-11-07;22.80;13.10;9.70
BARBACENA;A502;-21.228333;-43.767778;2023-11-08;27.80;11.80;16.00
BARBACENA;A502;-21.228333;-43.767778;2023-11-09;30.90;14.10;16.80
BARBACENA;A502;-21.228333;-43.767778;2023-11-10;30.70;18.00;12.70
BARBACENA;A502;-21.228333;-43.767778;2023-11-11;31.60;17.90;13.70
BARBACENA;A502;-21.228333;-43.767778;2023-11-12;34.30;17.80;16.50
BARBACENA;A502;-21.228333;-43.767778;2023-11-13;33.40;20.60;12.80
BARBACENA;A502;-21.228333;-43.767778;2023-11-14;34.70;19.00;15.70
BARBACENA;A502;-21.228333;-43.767778;2023-11-15;33.50;19.30;14.20
BARBACENA;A502;-21.228333;-43.767778;2023-11-16;33.60;16.50;17.10
BARBACENA;A502;-21.228333;-43.767778;2023-11-17;33.40;18.90;14.50
BARBACENA;A502;-21.228333;-43.767778;2023-11-18;34.50;23.00;11.50
BARBACENA;A502;-21.228333;-43.767778;2023-11-19;29.60;21.00;8.60
BARBACENA;A502;-21.228333;-43.767778;2023-11-20;24.20;17.30;6.90
BARBACENA;A502;-21.228333;-43.767778;2023-11-21;26.50;17.80;8.70
BARBACENA;A502;-21.228333;-43.767778;2023-11-22;30.00;19.10;10.90
BARBACENA;A502;-21.228333;-43.767778;2023-11-23;29.20;20.20;9.00
BARBACENA;A502;-21.228333;-43.767778;2023-11-24;26.90;18.70;8.20
BARBACENA;A502;-21.228333;-43.767778;2023-11-25;20.80;13.50;7.30
BARBACENA;A502;-21.228333;-43.767778;2023-11-26;22.80;13.80;9.00
BARBACENA;A502;-21.228333;-43.767778;2023-11-27;26.10;15.80;10.30
BARBACENA;A502;-21.228333;-43.767778;2023-11-28;28.20;17.50;10.70
BARBACENA;A502;-21.228333;-43.767778;2023-11-29;23.90;17.20;6.70
BARBACENA;A502;-21.228333;-43.767778;2023-11-30;28.30;17.60;10.70
